row_id,row_id_raw,VideoID,CommentDate,UserName,Comment,clean_comment,label_text,auto_label_raw,auto_label_context,auto_label_calibrated,auto_label,manual_label,final_label,positive_score,negative_score,neutral_score,sentiment_score,confidence,neg_signal,pos_signal,ambiguous_case,cash_response_category,needs_review,priority_score,review_priority_reason,context_rule_reason,calibration_reason,catatan_reviewer,Like,ScrapeDate
R03922,4629,ebkamQER1nM,2025-11-05 15:38:45,@NewKidsOnTheFrags,"Di China, sistem cashless sengaja dibuat utk memantau jalur uang koruptor dan menghindari laundry money. Di Indongosia, tujuannya utk apa? Mencegah aliran dana korupsi? Dasar hukumnya apa? RUU Perampasan Aset, gak pernah di sah kan. 
Mau menghindari laundry money? Lihat aja pinjol. Kalian pikir, pinjol bukan sarang laundry money pejabat korup? 
Klu tujuan uang digital gak jelas, mending gak usah, lah.... Monyet monyet beragama di perbankan Indongosia masih level maling sama nipu. Yg ada uang kalian habis dirampok sama bank digital.","Di China, sistem cashless sengaja dibuat utk memantau jalur uang koruptor dan menghindari laundry money. Di Indongosia, tujuannya utk apa? Mencegah aliran dana korupsi? Dasar hukumnya apa? RUU Perampasan Aset, gak pernah di sah kan. Mau menghindari laundry money? Lihat aja pinjol. Kalian pikir, pinjol bukan sarang laundry money pejabat korup? Klu tujuan uang digital gak jelas, mending gak usah, lah.... Monyet monyet beragama di perbankan Indongosia masih level maling sama nipu. Yg ada uang kalian habis dirampok sama bank digital.","di china, sistem cashless sengaja dibuat utk memantau jalur uang koruptor dan menghindari laundry money. di indongosia, tujuannya utk apa? mencegah aliran dana korupsi? dasar hukumnya apa? ruu perampasan aset, gak pernah di sah kan. mau menghindari laundry money? lihat aja pinjol. kalian pikir, pinjol bukan sarang laundry money pejabat korup? klu tujuan uang digital gak jelas, mending gak usah, lah.... monyet monyet beragama di perbankan indongosia masih level maling sama nipu. yg ada uang kalian habis dirampok sama bank digital.",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-4,2,-4,0.6667,3,0,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266645
R03923,4630,SxMdI5sabb0,2025-11-05 17:46:36,@cucouk6079,Buat masyarakat kecil sungguh sangat TIDAK Berguna sekali hp modar mau pakai apa kalau gak ada Uang chase 🤔,Buat masyarakat kecil sungguh sangat TIDAK Berguna sekali hp modar mau pakai apa kalau gak ada Uang chase,buat masyarakat kecil sungguh sangat tidak berguna sekali hp modar mau pakai apa kalau gak ada uang chase,Netral,Netral,Positif,Positif,Netral,Netral,0,0,1,0,0.0,0,1,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Positif (fallback W3),,0,2026-05-16 10:11:18.369005
R03924,4633,ebkamQER1nM,2025-11-06 07:54:05,@edyyunus-g5r,"Penerbitan CBDC oleh BI, kira-kira berapa persen pemerintah Indonesia mendapatkan bagian? 
Dan apakah penerbitan CBDC tidak akan menimbulkan inflasi karena jumlah uang yang beredar?","Penerbitan CBDC oleh BI, kira kira berapa persen pemerintah Indonesia mendapatkan bagian? Dan apakah penerbitan CBDC tidak akan menimbulkan inflasi karena jumlah uang yang beredar?","penerbitan cbdc oleh bi, kira kira berapa persen pemerintah indonesia mendapatkan bagian? dan apakah penerbitan cbdc tidak akan menimbulkan inflasi karena jumlah uang yang beredar?",Netral,Netral,Netral,Netral,Netral,Netral,0,0,2,0,0.0,0,0,risk_question,Tidak teridentifikasi,True,6,confidence rendah; komentar ambigu,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266643
R03925,4634,ebkamQER1nM,2025-11-06 11:41:33,@sealware133,mempermudah masuk pasar global dalam hal top up.,mempermudah masuk pasar global dalam hal top up.,mempermudah masuk pasar global dalam hal top up.,Positif,Positif,Positif,Positif,,Positif,3,0,0,3,1.0,0,1,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266642
R03926,4635,ebkamQER1nM,2025-11-06 14:57:53,@papihkeren8920,Yahhh..sama aja dgn skrg....pake qris atau klik bca.....apaan sih .....makanya kalo idiot itu jangan dipiara..😂😂,Yahhh..sama aja dgn skrg....pake qris atau klik bca.....apaan sih .....makanya kalo idiot itu jangan dipiara..,yahhh..sama aja dgn skrg....pake qris atau klik bca.....apaan sih .....makanya kalo idiot itu jangan dipiara..,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266641
R03927,4636,ebkamQER1nM,2025-11-06 15:06:55,@KucingGENIOUS1234,Semakin byk uang digital semakin tidak ada uang nantinya pas listrik mati total,Semakin byk uang digital semakin tidak ada uang nantinya pas listrik mati total,semakin byk uang digital semakin tidak ada uang nantinya pas listrik mati total,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Akses teknologi dan infrastruktur,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:15.117170
R03928,4637,ebkamQER1nM,2025-11-06 15:08:10,@KucingGENIOUS1234,Yg bahaya itu klo gk ada uang tunai lagi.  Maka siap siap mrk bisa menghancurkan ekonomi kita. Selama uang tunai msh ada .. kita msh aman.  Tp klo uang tunai sudah gk ada. Itu tanda kehancuran ekonomi,Yg bahaya itu klo gk ada uang tunai lagi. Maka siap siap mrk bisa menghancurkan ekonomi kita. Selama uang tunai msh ada .. kita msh aman. Tp klo uang tunai sudah gk ada. Itu tanda kehancuran ekonomi,yg bahaya itu klo gk ada uang tunai lagi. maka siap siap mrk bisa menghancurkan ekonomi kita. selama uang tunai msh ada .. kita msh aman. tp klo uang tunai sudah gk ada. itu tanda kehancuran ekonomi,Negatif,Negatif,Negatif,Negatif,,Negatif,2,-3,0,-1,0.2,1,1,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:15.117171
R03929,4638,ebkamQER1nM,2025-11-06 17:01:46,@JemboiKicing,"Selagi  gromboLan  BaBiii - BaBiii. KORUPTOR. blon. di GENOSIDA. sampe HABIS. gua kagak bakalan  paercaya  ama apa pun yg berbau digital, mau rupiaj d8gital kek atau SILIT digital...semua iru cuma. JEBAKAN BERMEN  PARA FROMBOLAN  BaBiii - BaBii  yg go i MALING. DUIT  RAKYAT....OH   iya  afi2 dgn. Grombolan. BaBiii   GURUN.   yg punya Tencana. Mau  Nyaplok NKRI. &  mau menjadikan pribumi sebagai. BUDAAKK","Selagi gromboLan BaBiii BaBiii. KORUPTOR. blon. di GENOSIDA. sampe HABIS. gua kagak bakalan paercaya ama apa pun yg berbau digital, mau rupiaj d8gital kek atau SILIT digital...semua iru cuma. JEBAKAN BERMEN PARA FROMBOLAN BaBiii BaBii yg go i MALING. DUIT RAKYAT....OH iya afi2 dgn. Grombolan. BaBiii GURUN. yg punya Tencana. Mau Nyaplok NKRI. mau menjadikan pribumi sebagai. BUDAAKK","selagi grombolan babiii babiii. koruptor. blon. di genosida. sampe habis. gua kagak bakalan paercaya ama apa pun yg berbau digital, mau rupiaj d8gital kek atau silit digital...semua iru cuma. jebakan bermen para frombolan babiii babii yg go i maling. duit rakyat....oh iya afi2 dgn. grombolan. babiii gurun. yg punya tencana. mau nyaplok nkri. mau menjadikan pribumi sebagai. budaakk",Netral,Negatif,Negatif,Negatif,Netral,Netral,0,0,1,0,0.0,1,0,not_ambiguous,Kepercayaan terhadap regulator,True,13,confidence rendah; netral dengan sinyal; isu uang tunai; label berubah dari raw; pola negatif terdeteksi,Netral/Positif → Negatif (pola konteks negatif),Tidak berubah,,0,2026-05-16 10:11:11.266640
R03930,4639,ebkamQER1nM,2025-11-06 23:57:00,@ayzxc2003,"bank lama2 tutup semua, sisa bank Indonesia","bank lama2 tutup semua, sisa bank Indonesia","bank lama2 tutup semua, sisa bank indonesia",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266640
R03931,4640,SxMdI5sabb0,2025-11-07 02:41:36,@randypea.official,"Payment ID itu hanya nama lain dari Digital ID yang populer di luar negeri.  Payment ID adalah pintu masuk untuk para cartel global utnuk memaksa rakyat hidup 7 hari 24 jam dalam pengawasan & kendali mereka, melalui tangan pemerintah yang juga mereka kendalikan. TIdak ada lagi privasi.  Jika kita kritik pemerintah, maka uang digital kita di rekening bisa dibekukan atau dihilangkan dalam sekejap.  Jika payment ID atau digital ID & digital currency diterapkan, maka ini adalah akhir dari demokrasi, kemanusiaan & kita rakyat Indonesia akan hidup dalam sebuah model negara perbudakan yang dijalankan oleh para elit bankers & industrialist global seperti the Rockefeller, the Black Rock, the Rothschild, Soros, the Bloomberg, etc.. Para elit global ini punya agenda besar untuk membangun sistem global yang bisa mereka kendalikan di tahun 2030.  Merekalah juga yang mengendalikan organisasi-organisasi seperti PBB, IMF, World Bank, WHO, UNESCO, World Economic Forum, the Feds atau Central Banks & BIS.  

Makanya di Inggris sudah mulai ada penolakan keras penggunaan digital ID dari rakyatnya, yang katanya mau dipaksa akan diterapkan ke seluruh rakyat mulai tahun 2029.  

Kalau mau cek kebenarannya, silahkan tonton di youtube film dokumentary yang berjudul ""The Agenda : Their Vision - Your Future (2025)""","Payment ID itu hanya nama lain dari Digital ID yang populer di luar negeri. Payment ID adalah pintu masuk untuk para cartel global utnuk memaksa rakyat hidup 7 hari 24 jam dalam pengawasan kendali mereka, melalui tangan pemerintah yang juga mereka kendalikan. TIdak ada lagi privasi. Jika kita kritik pemerintah, maka uang digital kita di rekening bisa dibekukan atau dihilangkan dalam sekejap. Jika payment ID atau digital ID digital currency diterapkan, maka ini adalah akhir dari demokrasi, kemanusiaan kita rakyat Indonesia akan hidup dalam sebuah model negara perbudakan yang dijalankan oleh para elit bankers industrialist global seperti the Rockefeller, the Black Rock, the Rothschild, Soros, the Bloomberg, etc.. Para elit global ini punya agenda besar untuk membangun sistem global yang bisa mereka kendalikan di tahun 2030. Merekalah juga yang mengendalikan organisasi organisasi seperti PBB, IMF, World Bank, WHO, UNESCO, World Economic Forum, the Feds atau Central Banks BIS. Makanya di Inggris sudah mulai ada penolakan keras penggunaan digital ID dari rakyatnya, yang katanya mau dipaksa akan diterapkan ke seluruh rakyat mulai tahun 2029. Kalau mau cek kebenarannya, silahkan tonton di youtube film dokumentary yang berjudul The Agenda Their Vision Your Future 2025","payment id itu hanya nama lain dari digital id yang populer di luar negeri. payment id adalah pintu masuk untuk para cartel global utnuk memaksa rakyat hidup 7 hari 24 jam dalam pengawasan kendali mereka, melalui tangan pemerintah yang juga mereka kendalikan. tidak ada lagi privasi. jika kita kritik pemerintah, maka uang digital kita di rekening bisa dibekukan atau dihilangkan dalam sekejap. jika payment id atau digital id digital currency diterapkan, maka ini adalah akhir dari demokrasi, kemanusiaan kita rakyat indonesia akan hidup dalam sebuah model negara perbudakan yang dijalankan oleh para elit bankers industrialist global seperti the rockefeller, the black rock, the rothschild, soros, the bloomberg, etc.. para elit global ini punya agenda besar untuk membangun sistem global yang bisa mereka kendalikan di tahun 2030. merekalah juga yang mengendalikan organisasi organisasi seperti pbb, imf, world bank, who, unesco, world economic forum, the feds atau central banks bis. makanya di inggris sudah mulai ada penolakan keras penggunaan digital id dari rakyatnya, yang katanya mau dipaksa akan diterapkan ke seluruh rakyat mulai tahun 2029. kalau mau cek kebenarannya, silahkan tonton di youtube film dokumentary yang berjudul the agenda their vision your future 2025",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-8,0,-8,1.0,2,0,not_ambiguous,Keamanan data dan kontrol; Kepercayaan terhadap regulator,True,6,isu uang tunai; pola negatif terdeteksi; pola positif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:18.369004
R03932,4641,ebkamQER1nM,2025-11-07 05:21:48,@qazsep,"Wehhhh beneran dong isu elit global. Bayangin uang fisik udah nggak ada, ehhh punya uang elektronik, kalau dunia kolaps uang bisa hilang tiba2, apa nggak chaos? Lama2 beneran duit ditanam di tubuh seperti chip.","Wehhhh beneran dong isu elit global. Bayangin uang fisik udah nggak ada, ehhh punya uang elektronik, kalau dunia kolaps uang bisa hilang tiba2, apa nggak chaos? Lama2 beneran duit ditanam di tubuh seperti chip.","wehhhh beneran dong isu elit global. bayangin uang fisik udah nggak ada, ehhh punya uang elektronik, kalau dunia kolaps uang bisa hilang tiba2, apa nggak chaos? lama2 beneran duit ditanam di tubuh seperti chip.",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,1,-2,0.6667,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266639
R03933,4642,mODGGIy9JZE,2025-11-07 22:07:02,@BUANA,udah saatnya digital money...banyak org pinter bikin upal makin meresahkan,udah saatnya digital money...banyak org pinter bikin upal makin meresahkan,udah saatnya digital money...banyak org pinter bikin upal makin meresahkan,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,2,pola positif terdeteksi,Tidak berubah,Tidak berubah,,2,2026-05-16 10:11:16.644909
R03934,4643,ebkamQER1nM,2025-11-08 06:24:51,@BangunSyahruri,Sistem dajjal di atur imf sedangkan BI dibawah IMF,Sistem dajjal di atur imf sedangkan BI dibawah IMF,sistem dajjal di atur imf sedangkan bi dibawah imf,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,1,0,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266638
R03935,4645,mODGGIy9JZE,2025-11-08 12:40:33,@smartways7917,Total kontrol utk stiap warga,Total kontrol utk stiap warga,total kontrol utk stiap warga,Netral,Netral,Netral,Netral,Negatif,Negatif,0,0,0,0,0.0,0,0,not_ambiguous,Keamanan data dan kontrol,True,4,confidence rendah; isu uang tunai,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:16.644908
R03936,4646,mODGGIy9JZE,2025-11-08 15:10:19,@GameFPS09,Internet nya jng lupa di perbaiki 😂digital kita payah Singal nya lemot sia sia😂,Internet nya jng lupa di perbaiki digital kita payah Singal nya lemot sia sia,internet nya jng lupa di perbaiki digital kita payah singal nya lemot sia sia,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:16.644907
R03937,4647,ebkamQER1nM,2025-11-08 23:47:53,@Papahgord,"Jadi kalian yg banyak duit sekarang bakalan ketahuan sama pajak kalau digital jadi siap2 kehilangan uang. Kalau uang non digital kalian mau megang 1 triliun pun pihak pajak gak akan tau. Siap di kuras lg uang rakyat 😂... 
Belum juga pihak pemerintah mensejahtrakan rakyar udh bikin sengsara lagi. Baguuuuuss 😂",Jadi kalian yg banyak duit sekarang bakalan ketahuan sama pajak kalau digital jadi siap2 kehilangan uang. Kalau uang non digital kalian mau megang 1 triliun pun pihak pajak gak akan tau. Siap di kuras lg uang rakyat ... Belum juga pihak pemerintah mensejahtrakan rakyar udh bikin sengsara lagi. Baguuuuuss,jadi kalian yg banyak duit sekarang bakalan ketahuan sama pajak kalau digital jadi siap2 kehilangan uang. kalau uang non digital kalian mau megang 1 triliun pun pihak pajak gak akan tau. siap di kuras lg uang rakyat ... belum juga pihak pemerintah mensejahtrakan rakyar udh bikin sengsara lagi. baguuuuuss,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266637
R03938,4648,ebkamQER1nM,2025-11-09 00:10:33,@YuliusDedyWijayanto,"Jangan cuma rakyat jelata yang dikontrol habis-habisan, karena lebih berbahaya orang tajir dan berkuasa jika mereka *TIDAK TERKENDALI*","Jangan cuma rakyat jelata yang dikontrol habis habisan, karena lebih berbahaya orang tajir dan berkuasa jika mereka TIDAK TERKENDALI","jangan cuma rakyat jelata yang dikontrol habis habisan, karena lebih berbahaya orang tajir dan berkuasa jika mereka tidak terkendali",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-6,0,-6,1.0,2,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266636
R03939,4649,ebkamQER1nM,2025-11-09 00:59:11,@yennykurnady1464,"Uang digital? Qris aja ga punya.
Beneran. Sampe bulan kemarin dibuatkan adik...tapi gue belon pake sampe sekarang.",Uang digital? Qris aja ga punya. Beneran. Sampe bulan kemarin dibuatkan adik...tapi gue belon pake sampe sekarang.,uang digital? qris aja ga punya. beneran. sampe bulan kemarin dibuatkan adik...tapi gue belon pake sampe sekarang.,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266635
R03940,4650,mODGGIy9JZE,2025-11-09 03:40:53,@AbdulManapjunjoh-w1w,Uang digital itu akan memicu para  perentas bergairah dan nanti dlm hiruk pikuk  perentas digital yg cari  uang  UTK ngopi  para pelopor uang digital itu ada peluang UTK curang... Maaf saya hanya memprediksi bin menuduh UTK tujuan mungkin perlu dikaji ulang UTK menghindari keributan sosial yg akan saling memicu dgn keributan lain UTK menghindari tuduhan keributan sosial yg saling memicu itu adalah agenda para elit,Uang digital itu akan memicu para perentas bergairah dan nanti dlm hiruk pikuk perentas digital yg cari uang UTK ngopi para pelopor uang digital itu ada peluang UTK curang... Maaf saya hanya memprediksi bin menuduh UTK tujuan mungkin perlu dikaji ulang UTK menghindari keributan sosial yg akan saling memicu dgn keributan lain UTK menghindari tuduhan keributan sosial yg saling memicu itu adalah agenda para elit,uang digital itu akan memicu para perentas bergairah dan nanti dlm hiruk pikuk perentas digital yg cari uang utk ngopi para pelopor uang digital itu ada peluang utk curang... maaf saya hanya memprediksi bin menuduh utk tujuan mungkin perlu dikaji ulang utk menghindari keributan sosial yg akan saling memicu dgn keributan lain utk menghindari tuduhan keributan sosial yg saling memicu itu adalah agenda para elit,Netral,Negatif,Negatif,Negatif,Netral,Netral,1,-1,0,0,0.0,1,1,not_ambiguous,Kepercayaan terhadap regulator,True,13,confidence rendah; netral dengan sinyal; isu uang tunai; label berubah dari raw; pola negatif terdeteksi,Netral/Positif → Negatif (pola konteks negatif),Tidak berubah,,0,2026-05-16 10:11:16.644906
R03941,4652,SxMdI5sabb0,2025-11-09 08:16:59,@hevyzx9768,Biar gampang mantau pengeluaran dan bisa disesuaikan dgn pajaknya?,Biar gampang mantau pengeluaran dan bisa disesuaikan dgn pajaknya?,biar gampang mantau pengeluaran dan bisa disesuaikan dgn pajaknya?,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:18.369003
R03942,4653,ebkamQER1nM,2025-11-09 08:53:28,@denbagusengarso4375,Kertas samadengan sampah . Saatnya beralih ke crypto currency,Kertas samadengan sampah . Saatnya beralih ke crypto currency,kertas samadengan sampah . saatnya beralih ke crypto currency,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266632
R03943,4654,ebkamQER1nM,2025-11-09 11:51:07,@SamsulUdin-f5n,"Satu pertanyaan, keamanannya gmn?","Satu pertanyaan, keamanannya gmn?","satu pertanyaan, keamanannya gmn?",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266631
R03944,4656,mODGGIy9JZE,2025-11-09 12:48:05,@Liahm9680,"Banyak uang akan hilang, karena banyak pencurinya.","Banyak uang akan hilang, karena banyak pencurinya.","banyak uang akan hilang, karena banyak pencurinya.",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:16.644905
R03945,4657,mODGGIy9JZE,2025-11-09 23:04:21,@AlgoNudger,"0:23 Baru denger gue (awam), ada institusi (negara) nerbititin CBDC dan stablecoin sekaligus secara bersamaan. 🤭

Minimal, situ bikin Indo version of GENIUS act, dulu, lah! 😂","0 23 Baru denger gue awam , ada institusi negara nerbititin CBDC dan stablecoin sekaligus secara bersamaan. Minimal, situ bikin Indo version of GENIUS act, dulu, lah!","0 23 baru denger gue awam , ada institusi negara nerbititin cbdc dan stablecoin sekaligus secara bersamaan. minimal, situ bikin indo version of genius act, dulu, lah!",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:16.644904
R03946,4658,ebkamQER1nM,2025-11-09 23:40:57,@calico_4,"Udah setahun nih 
Gada kabar lagi",Udah setahun nih Gada kabar lagi,udah setahun nih gada kabar lagi,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:11.266630
