row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category,text_nb_svm
R00697,Bn_MTSqW3bE,2022-12-15 18:30:58,@idriskurniawan2807,"Tinggal qiris atau scan doang untuk pembayaran aja , malahan jadi repot, nanti jadi rincu, padahal BCA atau Bank swasta udah ada, setoran tunai tinggal pakai HP, tinggal di perbaiki aja sistem sudah ada kerja sama bank swasta, contoh kaya blue digital by BCA udah bagus sistem Nya tidak perlu ke kantor BCA, setoran tunai & tarik tunai pembayaran mudah, tidak ada biaya administrasi tiap bulan nya, laporan keuangan juga bagus setiap transaksi pasti ada email masuk dari nominal kecil 1000 perak ada laporan nya, percuma kalau ada uang digital nya tapi tidak ATM nominal kecil untuk di tarik,jadi dana tidak bisa di tarik, contoh nominal 1 perak di kali 200jt rakyat Indonesia udah lumayan, kalau mau pemerintah kerja sama bank swasta sudah ada digital Nya sudah ada IA nya scan wajah untuk di buka","Tinggal qiris atau scan doang untuk pembayaran aja , malahan jadi repot, nanti jadi rincu, padahal BCA atau Bank swasta udah ada, setoran tunai tinggal pakai HP, tinggal di perbaiki aja sistem sudah ada kerja sama bank swasta, contoh kaya blue digital by BCA udah bagus sistem Nya tidak perlu ke kantor BCA, setoran tunai tarik tunai pembayaran mudah, tidak ada biaya administrasi tiap bulan nya, laporan keuangan juga bagus setiap transaksi pasti ada email masuk dari nominal kecil 1000 perak ada laporan nya, percuma kalau ada uang digital nya tapi tidak ATM nominal kecil untuk di tarik,jadi dana tidak bisa di tarik, contoh nominal 1 perak di kali 200jt rakyat Indonesia udah lumayan, kalau mau pemerintah kerja sama bank swasta sudah ada digital Nya sudah ada IA nya scan wajah untuk di buka",Positif,Tidak teridentifikasi,tinggal qiris scan doang bayar aja malah jadi repot jadi rincu padahal bca bank swasta udah setor uang tunai tinggal pakai handphone tinggal baik aja sistem kerja sama bank swasta contoh kaya blue digital by bca udah bagus sistem nya tidak perlu kantor bca setor uang tunai tarik uang tunai bayar mudah tidak biaya administrasi tiap bulan nya lapor uang bagus transaksi email masuk nominal kecil perak lapor nya percuma kalau uang digital nya tidak atm nominal kecil tarik jadi dana tidak tarik contoh nominal perak kali jt rakyat indonesia udah lumayan kalau mau perintah kerja sama bank swasta digital nya nya scan wajah buka
R04244,KqjkU_AQCJE,2026-01-18 08:08:06,@TeguhRiyono-f6n,"Kalo beli jam 1m di Mall pake Cash, kira kira duit dari mana tuch??","Kalo beli jam 1m di Mall pake Cash, kira kira duit dari mana tuch??",Netral,Tidak teridentifikasi,kalau beli jam m mall pake uang tunai kira kira uang mana tuch
R02197,DbrALSY_wko,2023-03-10 10:58:28,@Ahriandi96,Kira2 prediksi kalian Brp yaa Harga 1 coin CBDC???,Kira2 prediksi kalian Brp yaa Harga 1 coin CBDC???,Netral,Tidak teridentifikasi,kira prediksi kalian brp yaa harga coin central bank digital currency
R02048,SxMdI5sabb0,2023-02-14 00:49:55,@r3dvl,"Blockchain itu sistemnya beda Ama fiat, gak perlu di awasi lagi, karena sistemnya udah aman","Blockchain itu sistemnya beda Ama fiat, gak perlu di awasi lagi, karena sistemnya udah aman",Positif,Tidak teridentifikasi,blokchain sistem beda ama fiat tidak perlu awas sistem udah aman
R01094,Bn_MTSqW3bE,2022-12-26 01:01:24,@tina155,"Rupiah Digital (CBDC), So amazing!....Tapi pertahanan data systemnya harus di lock extra ketat, mengingat para hacker/pembobol zaman now/zaman digital para hackers extra pintar pintar dalam membobol segala macam akun digital.","Rupiah Digital CBDC , So amazing!....Tapi pertahanan data systemnya harus di lock extra ketat, mengingat para hacker pembobol zaman now zaman digital para hackers extra pintar pintar dalam membobol segala macam akun digital.",Negatif,Keamanan data dan kontrol,rupiah digital central bank digital currency so amazing tahan data systemnya lock extra ketat ingat hacker bobol zaman now zaman digital hackers extra pintar pintar bobol segala macam akun digital
R02969,PMuEX5Qbmzo,2024-08-13 14:52:41,@Kisaragivenk,jangan dipake bitcoin nya bang?,jangan dipake bitcoin nya bang?,Netral,Tidak teridentifikasi,jangan dipake bitcoin nya bang
R01775,SxMdI5sabb0,2023-01-31 13:19:05,@astombungsu,Sipp setuju aku indonesia bikin IDR  digital Sama jenis nya dengan crypto   klo  gitu    gx akan habis idr itu di sistem Blok chain!,Sipp setuju aku indonesia bikin IDR digital Sama jenis nya dengan crypto klo gitu gx akan habis idr itu di sistem Blok chain!,Positif,Tidak teridentifikasi,sipp tuju aku indonesia bikin idr digital sama jenis nya kripto klo gitu gx habis idr sistem blok chain
R03588,PMuEX5Qbmzo,2024-10-27 10:04:13,@Esyhptra,"yaps jangan dipake sih, kartu bank gua ilang dan gua sampe sekarang masih bahagia.
waktunya putar otak untuk menuju cryptocurrency","yaps jangan dipake sih, kartu bank gua ilang dan gua sampe sekarang masih bahagia. waktunya putar otak untuk menuju cryptocurrency",Positif,Tidak teridentifikasi,yaps jangan dipake sih kartu bank gua ilang gua sampe sekarang bahagia waktu putar otak tuju kripto
R04128,KqjkU_AQCJE,2026-01-17 02:53:58,@AlgoNudger,"Sebagian besar negara EU sedang sekarat, sedangkan negara lainnya, seperti UK, bukanlah tempat yang ramah bagi generasi millennials dan Centennials, serta orang-orang dengan pendapatan di bawah rata-rata, banyak generasi muda di sana yang memilih untuk kabur aja dulu ke negara-negara Asia, terutama SEA. 😊","Sebagian besar negara EU sedang sekarat, sedangkan negara lainnya, seperti UK, bukanlah tempat yang ramah bagi generasi millennials dan Centennials, serta orang orang dengan pendapatan di bawah rata rata, banyak generasi muda di sana yang memilih untuk kabur aja dulu ke negara negara Asia, terutama SEA.",Netral,Tidak teridentifikasi,bagi besar negara eu sedang sekarat negara lain uk bukan tempat ramah generasi millennials centennials orang orang dapat bawah rata rata banyak generasi muda sana pilih kabur aja dulu negara negara asia utama sea
R04326,KqjkU_AQCJE,2026-01-20 10:49:42,@RebinRobinho,"Biar punya uang ribuan,T, kalo ngga punya uang cash,,kalo listrik mati kalian nggak makan,","Biar punya uang ribuan,T, kalo ngga punya uang cash,,kalo listrik mati kalian nggak makan,",Negatif,Akses teknologi dan infrastruktur,biar punya uang ribu t kalau tidak punya uang uang tunai kalau listrik mati kalian tidak makan
R01218,2VJpvtiC-hY,2023-01-05 01:03:15,@susultetrabuanasoeryo4217,Rupiah digital tergantung dengan kemampuan teknologi dan Sistem Penegakkan Data Privasi individual. Penggantian identitas bisa merampas assets individu seluruhnya dengan mudah.,Rupiah digital tergantung dengan kemampuan teknologi dan Sistem Penegakkan Data Privasi individual. Penggantian identitas bisa merampas assets individu seluruhnya dengan mudah.,Negatif,Tidak teridentifikasi,rupiah digital gantung mampu teknologi sistem tegak data privasi individual ganti identitas rampas assets individu seluruh mudah
R03586,PMuEX5Qbmzo,2024-10-27 04:07:16,@javamanet4840,Pikirkan kemungkinan ini. Negara akan memaksa rakyatnya pakai uang digital dg tdk memberlakukan uang kertas lagi. Bgmna bila ada negara tak setuju sistem ini. Institusi internasional bisa memaksa negara tsb dg cara memboikot dlm perdagangan internasional. No choice no way out.,Pikirkan kemungkinan ini. Negara akan memaksa rakyatnya pakai uang digital dg tdk memberlakukan uang kertas lagi. Bgmna bila ada negara tak setuju sistem ini. Institusi internasional bisa memaksa negara tsb dg cara memboikot dlm perdagangan internasional. No choice no way out.,Positif,Tidak teridentifikasi,pikir mungkin negara paksa rakyat pakai uang digital tidak laku uang kertas bgmna bila negara tidak tuju sistem institusi internasional paksa negara tsb cara boikot dlm dagang internasional no choice no way out
R02551,ebkamQER1nM,2024-08-08 04:39:07,@jedemar,"Sepertinya bank sentral mau masuk pasar ritel, padahal sdh ada QRIS. Dengan penjelasan yg ada artinya bank sentral melayani jasa penyimpanan dana , sejak kapan bank sentral bisa untuk  menabung ?","Sepertinya bank sentral mau masuk pasar ritel, padahal sdh ada QRIS. Dengan penjelasan yg ada artinya bank sentral melayani jasa penyimpanan dana , sejak kapan bank sentral bisa untuk menabung ?",Netral,Tidak teridentifikasi,seperti bank sentral mau masuk pasar ritel padahal sdh qris jelas arti bank sentral layan jasa simpan dana sejak kapan bank sentral tabung
R04315,KqjkU_AQCJE,2026-01-20 03:07:42,@mrifkidrs7957,Elit Eropa tuh gila kekuasaan. tengil,Elit Eropa tuh gila kekuasaan. tengil,Netral,Tidak teridentifikasi,elit eropa tuh gila kuasa tengil
R04863,gU62EuPDWaY,2026-05-08 11:22:46,@aaiiq3004,Bayangin 2029 nanti. Puluhan ribu orang Yg kerja di sppg dan yg ngaku relawan mgb. Akan terpaksa memilih si wowo lagi. Karena jika si wowo gak lanjut jadi presiden pekerjaan mereka hilang,Bayangin 2029 nanti. Puluhan ribu orang Yg kerja di sppg dan yg ngaku relawan mgb. Akan terpaksa memilih si wowo lagi. Karena jika si wowo gak lanjut jadi presiden pekerjaan mereka hilang,Negatif,Tidak teridentifikasi,bayangin puluh ribu orang kerja sppg ngaku rawan mgb paksa pilih si wowo si wowo tidak lanjut jadi presiden kerja hilang
R00213,YLq9NVWk23U,2022-12-05 12:21:55,@suryajonata9200,"bisa diakali seperti di china,,,yuan digital bisa transaksi walau tanpa internet,,,,teknologi dah canggih","bisa diakali seperti di china,,,yuan digital bisa transaksi walau tanpa internet,,,,teknologi dah canggih",Negatif,Tidak teridentifikasi,akal china yuan digital transaksi tanpa internet teknologi dah canggih
R01016,Bn_MTSqW3bE,2022-12-23 09:20:57,@sandientong9443,"Makin serem bree fractional nya, makin gila""an","Makin serem bree fractional nya, makin gila an",Netral,Tidak teridentifikasi,makin seram bree fractional nya makin gila an
R04580,gU62EuPDWaY,2026-05-08 06:22:58,@wisutajaya507,Cbdc juga pake teknologi blockchain,Cbdc juga pake teknologi blockchain,Netral,Tidak teridentifikasi,central bank digital currency pake teknologi blokchain
R02066,SxMdI5sabb0,2023-02-15 22:48:38,@NgomonginUang,"Wuaduh, agak ngeri dong ya 😅","Wuaduh, agak ngeri dong ya",Negatif,Tidak teridentifikasi,wuaduh ngeri dong
R02482,ebkamQER1nM,2024-08-08 02:07:11,@kuswiantowanto2860,Semakin canggih. Maka semakin mudah uang nasabah hilang,Semakin canggih. Maka semakin mudah uang nasabah hilang,Negatif,Keamanan data dan kontrol,makin canggih makin mudah uang nasabah hilang
R03182,PMuEX5Qbmzo,2024-08-14 05:24:12,@wibusyariah,"""Sebuah negara kena hack?""... hmmm terdengar familiar.. 😅",Sebuah negara kena hack? ... hmmm terdengar familiar..,Negatif,Keamanan data dan kontrol,buah negara kena hack hmmm dengar familiar
R04783,gU62EuPDWaY,2026-05-08 09:17:23,@aufgen4722,bukan tidak percaya sistem nya tapi siapa yg mengendalikan sistem nya,bukan tidak percaya sistem nya tapi siapa yg mengendalikan sistem nya,Negatif,Tidak teridentifikasi,bukan tidak percaya sistem nya siapa kendali sistem nya
R01559,SxMdI5sabb0,2023-01-30 01:48:59,@NgomonginUang,Wiu wiu wiu wiu *bunyi sirine*,Wiu wiu wiu wiu bunyi sirine,Netral,Tidak teridentifikasi,wiu wiu wiu wiu bunyi sirine
R00561,2VJpvtiC-hY,2022-12-10 13:26:17,@tgnimbus23,"Saya juga mikir begini mas. Harusnya angka korupsi menurun ya karena kan semua datanya dapat ditracing menggunakan sistem blockchain. Tapi masalahnya, saya baca katanya CBDC itu bisa pakai sistem blockchain dan juga engga, nah Proyek Garuda ini saya belum menemukan pernyataan yang menjelaskan mereka pakai yang mana. Trs disini juga belum dijelaskan, gunanya apa? Karena sepertinya tidak revolusioner seperti Crypto yang despite having a lot of major issues, but it also has so many advantages especially for people who need to send their money to their relatives in emergency situations sih.","Saya juga mikir begini mas. Harusnya angka korupsi menurun ya karena kan semua datanya dapat ditracing menggunakan sistem blockchain. Tapi masalahnya, saya baca katanya CBDC itu bisa pakai sistem blockchain dan juga engga, nah Proyek Garuda ini saya belum menemukan pernyataan yang menjelaskan mereka pakai yang mana. Trs disini juga belum dijelaskan, gunanya apa? Karena sepertinya tidak revolusioner seperti Crypto yang despite having a lot of major issues, but it also has so many advantages especially for people who need to send their money to their relatives in emergency situations sih.",Negatif,Kepercayaan terhadap regulator,mikir begini mas harus angka korupsi turun kan semua data ditracing guna sistem blokchain masalah baca kata central bank digital currency pakai sistem blokchain engga nah proyek garuda belum temu nyata jelas pakai mana trs sini belum jelas guna apa seperti tidak revolusioner kripto despite having a lot of major issues but it also has so many advantages especially for people who need to send their money to their relatives in emergency situations sih
R01632,SxMdI5sabb0,2023-01-30 03:08:08,@fahmiagussfa,@NgomonginUang menyimpang yg mananya ?? World bank itu punya siapa ?? Hampir semua negara kapitalis punya hutang ke world bank.. pemimpin BI aja jabatannya gubernur.. BI yg ngatur penerbitan uang kertas di indonesia bukan negara indonesia yg punya otoritas.. Bubarkan BI itu harus..,menyimpang yg mananya ?? World bank itu punya siapa ?? Hampir semua negara kapitalis punya hutang ke world bank.. pemimpin BI aja jabatannya gubernur.. BI yg ngatur penerbitan uang kertas di indonesia bukan negara indonesia yg punya otoritas.. Bubarkan BI itu harus..,Netral,Tidak teridentifikasi,simpang mana world bank punya siapa hampir semua negara kapitalis punya hutang world bank pimpin bank indonesia aja jabat gubernur bank indonesia ngatur terbit uang kertas indonesia bukan negara indonesia punya otoritas bubar bank indonesia
R01352,SxMdI5sabb0,2023-01-29 07:06:43,@janganditebaksiapa1016,"Pak kades dan lurah tidak senang melihat rencana ini.
Chuakssssss",Pak kades dan lurah tidak senang melihat rencana ini. Chuakssssss,Netral,Tidak teridentifikasi,pak kades lurah tidak senang lihat rencana chuakssssss
R02916,PMuEX5Qbmzo,2024-08-13 13:55:13,@heiu5258,"​@nurinsyani2016yg paling aman slruh bumi itu banyakin di emas,krna itu material langka dan berwujud, yg tdk berwujud boleh diikuti tpi secukupny saja, klo ampe insiden ya, yg material berwujud(emas) itu masih bisa jadikn e-money.. justru sblikny jika terjadi insiden yg tdk berwujud tdi maka gk bisa loe nuker beli emas lagi alias hangus... berhati2lah.. EMAS berwujudlah yg plg aman","paling aman slruh bumi itu banyakin di emas,krna itu material langka dan berwujud, yg tdk berwujud boleh diikuti tpi secukupny saja, klo ampe insiden ya, yg material berwujud emas itu masih bisa jadikn e money.. justru sblikny jika terjadi insiden yg tdk berwujud tdi maka gk bisa loe nuker beli emas lagi alias hangus... berhati2lah.. EMAS berwujudlah yg plg aman",Negatif,Tidak teridentifikasi,paling aman slruh bumi banyakin emas krna material langka wujud tidak wujud ikut tpi secukupny klo ampe insiden material wujud emas jadikn e money justru sblikny jadi insiden tidak wujud tdi tidak loe nuker beli emas alias hangus hati lah emas wujud plg aman
R00151,CQr5wbSc-TI,2022-12-05 09:05:39,@ferdinandes4342,"YA GA LAH... 
TP KLU TERPENGARUH CBDC DOLAR DIGITAL ITU PASTI...",YA GA LAH... TP KLU TERPENGARUH CBDC DOLAR DIGITAL ITU PASTI...,Netral,Tidak teridentifikasi,tidak lah tp kalau pengaruh central bank digital currency dolar digital
R01958,SxMdI5sabb0,2023-02-08 18:50:56,@rizamulyansyah1629,"akibat karena nominalnya ada bahkan ""terlalu banyak"" sedangkan fisiknya yg berbentuk uang kertas gaada, banyak yg dibawa pergi keluar negeri, welcome to inflasi","akibat karena nominalnya ada bahkan terlalu banyak sedangkan fisiknya yg berbentuk uang kertas gaada, banyak yg dibawa pergi keluar negeri, welcome to inflasi",Netral,Tidak teridentifikasi,akibat nominal bahkan terlalu banyak fisik bentuk uang kertas gaada banyak bawa pergi keluar negeri welcome to inflasi
R03268,PMuEX5Qbmzo,2024-08-14 12:27:51,@molzchannel3913,intimya nabung emas dan mending simpen sendiri,intimya nabung emas dan mending simpen sendiri,Netral,Tidak teridentifikasi,intimya nabung emas mending simpen sendiri
R04880,gU62EuPDWaY,2026-05-08 11:41:30,@MohamadFikri-o3b,XRP&XLM TO THE MOON KALO INI TERJADI🎉,XRP XLM TO THE MOON KALO INI TERJADI,Netral,Tidak teridentifikasi,xrp xlm to the moon kalau jadi
R00971,Bn_MTSqW3bE,2022-12-22 17:24:12,@yosegerald9735,Ini lah yg buat invlasi,Ini lah yg buat invlasi,Netral,Tidak teridentifikasi,lah invlasi
R01903,SxMdI5sabb0,2023-02-05 07:39:39,@popsicle.stick.art.99,Di menit 4:40,Di menit 4 40,Netral,Tidak teridentifikasi,menit
R04163,KqjkU_AQCJE,2026-01-17 07:12:34,@Fkenshi,Biarin aja kalau semua transaksi udah pake digital ga ada cash lagi justru memudahkan ppatk dan kpk tracking aliran dana korupsi.,Biarin aja kalau semua transaksi udah pake digital ga ada cash lagi justru memudahkan ppatk dan kpk tracking aliran dana korupsi.,Negatif,Kepercayaan terhadap regulator,biarin aja kalau semua transaksi udah pake digital tidak uang tunai justru mudah ppatk kpk tracking alir dana korupsi
R05317,gU62EuPDWaY,2026-05-14 14:00:35,@Haryy-t3s,Betul uang di gital bisa buat mengontrol kita sampek urusan pribadi,Betul uang di gital bisa buat mengontrol kita sampek urusan pribadi,Netral,Tidak teridentifikasi,betul uang gital kontrol sampek urus pribadi
R04481,gU62EuPDWaY,2026-05-08 05:38:42,@SuperWifu,Cocok untuk indo yang tikus nya dimana2😂😂😂,Cocok untuk indo yang tikus nya dimana2,Netral,Kepercayaan terhadap regulator,cocok indo tikus nya
R03252,PMuEX5Qbmzo,2024-08-14 11:17:24,@anggaprabowo5368,Penggenapan kitab wahyu... Tuhan Yesus segera datang ...,Penggenapan kitab wahyu... Tuhan Yesus segera datang ...,Netral,Tidak teridentifikasi,genap kitab wahyu tuhan yesus segera datang
